,state_00,state_00_squared,state_01,state_01_squared,state_02,state_02_squared,state_03,state_03_squared,state_04,state_04_squared,state_05,state_05_squared,state_06,state_06_squared,state_07,state_07_squared,state_08,state_08_squared,v_au,x_au
34,(1.4987646845170822e-18+5.587513479752712e-18j),3.346660246597385e-35,(1.2978511336722184e-25+3.102438482152177e-18j),9.625124535538721e-36,(1.0020605365882846e-18+8.269643212647866e-18j),6.939112418348053e-35,(1.6283966894943216e-26-2.088868268003575e-20j),4.363370641074906e-40,(-4.018159047167187e-18-3.897041355152582e-18j),3.1332533452100994e-35,(-1.6094990873570263e-17-7.079979998673482e-18j),3.0917484800192663e-34,(1.6117064459833488e-17-2.8105909964249082e-18j),2.6765918855161248e-34,(5.816546296544941e-25-5.829444120121151e-18j),3.3982418749615394e-35,(4.780193426740636e-29-3.97485124965089e-18j),1.5799442456851244e-35,5997.629144084149,-9.13475330308022
35,(5.022565517867661e-18-1.1570182517415615e-18j),2.6564855616136343e-35,(-8.056772351848644e-18-4.345963333027413e-19j),6.510045470243293e-35,(1.108153644238946e-17+1.2242678351702483e-17j),2.726836231472503e-34,(1.614955011645418e-17-4.094641371332211e-18j),2.7757405692369056e-34,(-4.039618624634947e-18+1.6757229650916544e-18j),1.9126566088233108e-35,(-1.6180954957209478e-17-7.707621504501163e-18j),3.212307325838907e-34,(8.101572599539244e-18-6.464236956583474e-18j),1.0742183801646465e-34,(2.923933877025123e-25-1.97474379746133e-17j),3.899613065611994e-34,(2.4029020488788044e-29-2.097685108718765e-18j),4.400282815340457e-36,5971.85915831385,-9.125521617074074
36,(8.078889698705763e-18-4.04956782367111e-18j),8.166745832236645e-35,(1.2149502241743958e-17+4.9578685560749244e-18j),1.7219086534145793e-34,(1.012779150284508e-18-3.2218679017751978e-18j),1.1406154383740324e-35,(1.6235531458946078e-17-8.772962990294036e-18j),3.405573613834966e-34,(1.5771442735432367e-24+1.9589026683967122e-18j),3.8372996642542465e-36,(-2.2433732203271765e-29-7.378844537795365e-19j),5.444734671295249e-37,(8.14470727236178e-18+6.581550104216971e-18j),1.0965305832678128e-34,(1.631547183539584e-17+5.960656957869968e-18j),3.0172405258099854e-34,(1.63438001393078e-17+7.117625264845676e-19j),2.676264088877454e-34,5946.170810798387,-9.11628993106793
37,(5.07610349163792e-19+6.620864945271999e-18j),4.4093520890109783e-35,(1.2213980825928799e-17+1.406808934340797e-17j),3.4709246539026522e-34,(-5.090752410425049e-18+1.654192836240529e-17j),2.9955115405119704e-34,(-8.273554649810497e-26-6.041343125462643e-18j),3.649782675957475e-35,(-8.165361018845704e-18+1.4722127871624278e-17j),2.8341416963654134e-34,(3.2706870957914896e-17-1.8996087502820273e-18j),1.0733479212618451e-33,(1.6375867435301285e-17-7.898598790464609e-18j),3.3055689711129003e-34,(-8.201029515747026e-18-1.8789871337736784e-17j),4.203161500068562e-34,(-1.0764932286377036e-24-3.2747014674729303e-18j),1.0723669701070521e-35,5920.563931674593,-9.107058245061786
38,(-3.572070168571162e-18+1.1279357257627125e-17j),1.399835854343817e-34,(2.046432615620438e-17-4.469865268562797e-18j),4.387683405466148e-34,(-1.6376592815408352e-17-1.3526585851251018e-18j),2.700224774895971e-34,(-2.661260877771161e-25-2.2068309099519298e-18j),4.8701026651193336e-36,(-1.641711577142137e-17+1.4231065154193929e-18j),2.7154692240648147e-34,(-3.28632127872543e-25-1.5964028951194814e-17j),2.548502203545863e-34,(8.231248730999193e-18+1.6099919339444007e-20j),6.775371487897856e-35,(2.9704756711069023e-25-1.1322822861792775e-17j),1.282063175595372e-34,(3.3034917531250706e-17-1.6752554615480044e-17j),1.371953862441177e-33,5895.038351253608,-9.09782655905564
39,(-1.6928562127310022e-17+3.746634280057214e-18j),3.0061348412669503e-34,(8.22889573939312e-18+1.1131049452753905e-19j),6.772711511599423e-35,(4.1157415180137776e-18+8.853660426253418e-18j),9.53266311865082e-35,(1.6494568035363712e-17-3.3264317201644996e-18j),2.8313592266215885e-34,(-8.251843248398004e-18+5.735818316418531e-18j),1.0099252875509405e-34,(-1.6520298556063255e-25-2.714558406193488e-17j),7.36882734063573e-34,(-6.301705820966229e-29+1.6029384493361776e-18j),2.5694116723602696e-36,(-1.6575783505012375e-17-2.2395743103883158e-17j),7.763259079801701e-34,(1.6604559731421963e-17-1.8886262360208552e-17j),6.324023098129902e-34,5869.593900020911,-9.088594873049496
40,(-1.9080281528773832e-17+6.362051495222955e-18j),4.0453284244513655e-34,(4.136074859711909e-18-2.6146193524162657e-18j),2.3943349603170545e-35,(1.0343445179410545e-18-1.788205528092006e-18j),4.267547592493523e-36,(1.6756362881879358e-26-2.9886949748198745e-19j),8.932297652513599e-38,(1.2442831958832555e-17+1.0043552967996905e-17j),2.556970233767042e-34,(2.490738566833189e-25-3.491230282926683e-18j),1.2188688888424383e-35,(8.31815173557609e-18-4.150712227298768e-18j),8.642006028991502e-35,(-4.165728540017078e-18+8.1071758950898e-18j),8.307959526303792e-35,(1.6691844492135556e-17-6.6350698258346895e-18j),3.226418241433381e-34,5844.230408636275,-9.079363187043352
41,(-2.0217028865546374e-17+6.847186238421197e-18j),4.556122155339599e-34,(-1.750688024957711e-24-1.4815661978042322e-18j),2.1950383984791546e-36,(8.31810633871441e-18+6.425065626988367e-18j),1.1047236137326826e-34,(1.3510422423722242e-25+5.46159295901868e-19j),2.982899765000425e-37,(2.318685820442044e-26+4.693132445825277e-18j),2.2025492154057944e-35,(1.741306295088168e-30-3.963645308609635e-18j),1.571048413246317e-35,(1.6723474170354287e-17-4.303969963163298e-18j),2.9819874577031887e-34,(-1.6750224897336866e-17+4.164746536520263e-18j),2.979151478248214e-34,(5.033791809435125e-17-1.360944191788335e-17j),2.7191229073898556e-33,5818.94770793379,-9.070131501037206
42,(-5.210929006553158e-18+1.919406661531953e-18j),3.083790304367032e-35,(-8.358929939458935e-18-4.6009641760550974e-18j),9.104058108212531e-35,(-6.271166204593137e-18+3.48318445064851e-18j),5.146009948287065e-35,(-1.01883189083581e-25+8.980399619372695e-18j),8.064757732362925e-35,(2.514671925929637e-17+2.637754269958197e-19j),6.324270669817538e-34,(5.033716425299862e-25+3.572415173779203e-18j),1.276215017384815e-35,(1.681082147026947e-17-9.806052024707064e-18j),3.7876237481653454e-34,(-8.418855655196025e-18-4.5055936892784954e-18j),9.117750503589228e-35,(1.6866944574622302e-17-1.165282326691139e-17j),4.2028210937325206e-34,5793.745628921879,-9.060899815031062
43,(-1.414275866116713e-17+6.605973650342462e-18j),2.4365651041703685e-34,(-8.402449963350983e-18-9.147923730220364e-18j),1.5428567396054582e-34,(6.3038116883871056e-18+1.416498478394908e-17j),2.4038483573215493e-34,(1.024077321048421e-25-2.80128457885366e-19j),7.847195291724377e-38,(1.263882057268237e-17+7.29823612769114e-18j),2.130040360439953e-34,(2.5299816986673894e-25+1.2390069699810527e-17j),1.5351382716616298e-34,(9.651745574821819e-29-7.54758168597971e-18j),5.696598930653633e-35,(-2.1156718775457605e-17+9.265024992010608e-18j),5.334474374463815e-34,(-2.7772233168739222e-24+2.271567077173108e-18j),5.1600169861044916e-36,5768.624002783261,-9.051668129024918
44,(-1.0530484774770444e-18-1.3297100383447176e-17j),1.7792178970338773e-34,(-4.2230272902916885e-18+1.0839478703205391e-19j),1.7845708924404083e-35,(2.1121750592577714e-18+1.4513647646445632e-18j),6.567743161002339e-36,(3.432378889367028e-26-9.528462625701967e-18j),9.079160000939923e-35,(1.2704411452810246e-17-3.5565145836471702e-19j),1.615285583221331e-34,(-1.6962774881248742e-17-8.49082651411511e-18j),3.598298665647234e-34,(-1.3002131910839391e-24-9.353294752985923e-18j),8.748412273623571e-35,(-1.7013211574151694e-17+9.93749846754484e-18j),3.882032438593051e-34,(1.7042747193298014e-17+7.062476304739687e-18j),3.4033380344967687e-34,5743.582660874972,-9.042436443018772
45,(-3.175487662681709e-18+6.079033627096671e-18j),4.7038371735215847e-35,(8.489745484904848e-18-8.641813509867206e-18j),1.4675671913778563e-34,(-1.2738612145405506e-17-1.5954187357127503e-18j),1.6481760033333594e-34,(-2.0699277878972144e-25-1.8767347582093307e-17j),3.522133352671035e-34,(-3.5544166409982504e-26+9.138870765288355e-18j),8.351895886464217e-35,(-3.4101046830480245e-17+1.6369962473542464e-19j),1.162908192501745e-33,(-3.41478203452578e-17-9.15638183315118e-18j),1.2499129626064635e-33,(-1.710122199335654e-17+7.728319795474297e-18j),3.521787205271813e-34,(-2.244963035361721e-24-6.526576777609871e-18j),4.2596204434041487e-35,5718.621434728379,-9.033204757012628
46,(-1.6491285362088755e-17+2.1241955893148487e-18j),2.764746997955075e-34,(8.533520685007399e-18-3.3793170168160174e-19j),7.293517311645057e-35,(-1.280429731011765e-17-8.846505314401161e-18j),2.422106858836141e-34,(-2.0808821613091766e-25-7.820443791440917e-18j),6.115934109508684e-35,(-3.5740189810249793e-26+8.246600576112396e-18j),6.800642106193732e-35,(-1.7138442389030153e-17-8.032151844891838e-18j),3.582416707815049e-34,(-1.313776282475348e-24-1.443360340913851e-17j),2.0832890737229656e-34,(-1.7189401149620585e-17-5.1986684834224285e-18j),3.225016658831071e-34,(3.4438487538341e-17-6.7420529666700485e-18j),1.2314647021338528e-33,5693.7401560491435,-9.023973071006482
47,(-2.4062004196348944e-17-6.0594080281373044e-18j),6.156964715965689e-34,(8.57738065984363e-18-2.894409835434696e-18j),8.194906727932064e-35,(2.0370981691419978e-24+3.613836542656336e-18j),1.305981455704245e-35,(-1.7193096368225403e-17-2.707953008689411e-18j),3.029355722243556e-34,(-8.601303874771259e-18+2.5975126430304604e-17j),7.486896214164639e-34,(-1.7226530794578225e-17-1.2596723751439684e-17j),4.554308124866366e-34,(1.7250156152856762e-17-8.025412780272627e-18j),3.6197513759170523e-34,(-1.727775067853678e-17+6.90208192529632e-18j),3.461594034131803e-34,(3.461549461169061e-17-2.068096160729594e-17j),1.6259346402144303e-33,5668.938656717262,-9.014741385000338
48,(-3.762154694390906e-18-3.271113559933969e-19j),1.4260809783747367e-35,(-3.257827455629787e-25+1.3961146242437925e-18j),1.949136044027492e-36,(1.0780039808093225e-18-6.100345665924473e-18j),3.8376309826404254e-35,(-1.728118110946793e-17+2.548661130663128e-18j),3.051348940971843e-34,(-4.32268614425525e-18+3.4444434686332436e-18j),3.054980631034652e-35,(-8.650474186738287e-26-2.3714603341631133e-18j),5.6238241165090326e-36,(-3.3005155827210984e-29-7.089219373529787e-18j),5.025703132603007e-35,(-2.17078372117612e-18+7.309764701285016e-19j),5.246628564004767e-36,(3.4792840897844696e-17-5.874096931416249e-18j),1.2450467925024085e-33,5644.2167687870315,-9.005509698994194
49,(-1.998722613642262e-17+1.0949446290945832e-17j),5.1937958270680295e-34,(1.7330706191418193e-17-8.103013150284139e-19j),3.010099653143976e-34,(4.208357175891603e-24-3.2545445062590113e-18j),1.0592059943238423e-35,(-7.839408542503094e-29-4.682752937776826e-19j),2.1928175076257497e-37,(-2.3969366415664765e-29+2.8927464337695496e-18j),8.367981930086447e-36,(-3.480641818822121e-17-9.889645413392496e-18j),1.3092918334959713e-33,(-2.668144836893906e-24-1.389682152675568e-17j),1.931216485465072e-34,(-1.3091216326058946e-17+4.925581476244634e-18j),1.9564129777479654e-34,(1.748525817794748e-17-1.3509380051893798e-17j),4.882376029359853e-34,5619.5743244870655,-8.996278012988048
50,(-1.085890100488773e-18+3.809722369099769e-18j),1.5693141839958678e-35,(4.3547314569669324e-18+3.642425820856141e-18j),3.2230951922736874e-35,(-5.445121283424313e-18-1.8065987064467863e-18j),3.2913144677335634e-35,(-1.745784741857411e-17-8.7536121747001e-18j),3.8140216259527253e-34,(1.746750008042121e-17+1.441840052938112e-17j),5.130038328851727e-34,(-2.6237694291861744e-17-2.216603604505944e-17j),1.179749755704069e-33,(-2.0111614516937863e-24-1.1604056863169342e-17j),1.3465413568367155e-34,(-6.578927188874829e-18+4.596192360676826e-19j),4.3493532798679904e-35,(3.5148528920702155e-17+7.136116373268199e-18j),1.2863432421822624e-33,5595.011156220304,-8.987046326981904
51,(-2.0736595174031993e-17+2.2016143831694016e-17j),9.147169686295255e-34,(-1.795679726051665e-24-1.3536060086733117e-17j),1.8322492267165257e-34,(-1.039822525269804e-17+1.656574394398523e-18j),1.1086732713002404e-34,(1.7546425692363513e-17-3.749570984281444e-18j),3.2193633714379964e-34,(1.6723989050944048e-24+1.1043490954853182e-17j),1.2195869246992683e-34,(-2.637082081748952e-17+4.244670323024543e-19j),6.956003628496502e-34,(-2.021499864291319e-24-8.330870276203841e-18j),6.940339955894075e-35,(-1.2122564099963045e-17+4.3077938870625654e-19j),1.4714213123944697e-34,(-1.7663435700195085e-17-1.1681871974455919e-17j),4.484630935625048e-34,5570.527096563992,-8.97781464097576
52,(-1.3711493090844697e-17+4.853101402678718e-18j),2.11557636004964e-34,(-1.1873429532177345e-24-7.697829620861995e-18j),5.925658087182173e-35,(-3.85029983036492e-18-1.0832648385444346e-17j),1.3217107982637812e-34,(-6.258603231277917e-26-1.5846931004531106e-17j),2.5112522226236924e-34,(1.764491856646712e-17-1.3932457662952752e-18j),3.1328428498255584e-34,(-8.834729634914921e-18-2.0686745648711258e-17j),5.0599389325651805e-34,(-1.769369499906065e-17-7.384647416392191e-18j),3.6759986018421165e-34,(-2.1598685266359817e-17+1.431895425347134e-17j),6.715356561482736e-34,(1.7752763234644875e-17-4.55805467958708e-18j),3.359364649274644e-34,5546.121978269686,-8.968582954969614
53,(-2.094653313986495e-17+1.6611231868230994e-17j),7.146902747595935e-34,(1.7684549990991047e-17+7.301772595788535e-18j),3.6605919142446982e-34,(-1.5478833622627284e-17+1.819033229341115e-18j),2.42903172206424e-34,(-1.7724066700590526e-17-1.706997853707681e-17j),6.0552670766324495e-34,(8.866932303463269e-18+1.7566978892883963e-17j),3.872212358972311e-34,(1.7751476003078275e-25-1.0691430124819232e-17j),1.1430667811389222e-34,(1.7782889758178467e-17-1.102688924311726e-17j),4.3782345453150385e-34,(-1.5584918147378167e-17+1.2275947541027574e-17j),3.9358856169053825e-34,(-2.045765435457379e-24-9.016583846798774e-18j),8.129878426635677e-35,5521.795634263275,-8.95935126896347
54,(-2.105178434987668e-17+9.59438617993427e-18j),5.352298704834263e-34,(1.3330057443900934e-17-9.271087446564923e-18j),2.6364349389955244e-34,(-4.444744007959059e-18-1.60321190208699e-17j),2.7678458959562637e-34,(-7.228753330174431e-26-2.2161957228782408e-17j),4.9115234821038085e-34,(-1.2424035412685273e-26+1.0616155531549044e-17j),1.1270275827003935e-34,(-3.569553106922696e-17-3.1491428884020166e-18j),1.2840880392457203e-33,(-2.736301288863043e-24+1.8979916712721027e-18j),3.602372384225757e-36,(-1.790083336830957e-17+6.921513978452639e-18j),3.683471910339006e-34,(-2.3498261828352297e-24-5.9017798009138716e-18j),3.4831004818480495e-35,5497.547897644948,-8.950119582957326
55,(-3.2849370023081204e-17+1.8170654012419887e-17j),1.409253778152377e-33,(4.465604600815128e-18-5.684658540911601e-18j),5.225696717758046e-35,(-3.3502554290918974e-18-1.2973283693892316e-17j),1.79530301242372e-34,(-5.451142544425497e-26-2.3511606714634657e-17j),5.5279565030365344e-34,(-9.379415498212906e-27+1.7801624276246147e-17j),3.1689782687263616e-34,(-1.7937155355295805e-17+2.0960029200816244e-19j),3.2178547452242684e-34,(3.592351233608484e-17-5.407245167961076e-18j),1.319737038867278e-33,(-2.0239298802891447e-17-4.044314247839499e-18j),4.259856937680008e-34,(-2.656688052693177e-24-1.7331393134453288e-17j),3.0037718798098163e-34,5473.378601689206,-8.94088789695118
56,(-1.678645455598718e-18+1.2906943171183458e-17j),1.6940703258976154e-34,(1.795160244658115e-17-1.3003453475285458e-17j),4.913498326840117e-34,(-9.539776700252425e-18+1.8508299029752817e-17j),4.335644724654281e-34,(-1.7991714093680612e-17-2.7973636759728846e-17j),1.1062261295939986e-33,(-9.000833587956298e-18-1.2003449363824589e-17j),2.2509780190798316e-34,(-1.8015054039447924e-25-9.284069403876306e-18j),8.619394469599219e-35,(-1.8051425526520738e-17-7.295640388867087e-18j),3.7908033222319316e-34,(3.390055801919021e-18-3.752485839817499e-18j),2.5573628318155657e-35,(3.622338361964628e-17+2.3223785801547373e-18j),1.3175269631256201e-33,5449.287579844886,-8.931656210945036
57,(5.623327836200896e-19+2.5844552091113367e-17j),6.682570909498064e-34,(2.255116166154536e-17-9.98901848280852e-18j),6.083353825350436e-34,(3.383741144778465e-18+3.098047732544448e-18j),2.1047603887990474e-35,(-1.808124017504745e-17-3.363825531793028e-17j),1.4584634671020147e-33,(-1.7438533088838783e-24-6.011147633836406e-18j),3.613389587578007e-35,(2.595059511895122e-29+3.551346654032961e-18j),1.261206305711111e-35,(4.852742508720978e-33-2.549417121027685e-18j),6.49952765698909e-36,(-2.2712835228978864e-18-1.2474329574622894e-17j),1.607676271776988e-34,(3.6403629470405e-17+6.9116977604752854e-18j),1.3729958045506989e-33,5425.274665735115,-8.92242452493889
58,(6.781461982276041e-18-1.5657911371757154e-17j),2.9115841514285725e-34,(9.065204774055138e-18-1.0673164997344978e-18j),8.331710210615756e-35,(-1.586908256060975e-17+1.922015515758812e-17j),6.212421455972097e-34,(-2.5783469817532163e-25-1.5693906333997242e-17j),2.4629869602027885e-34,(-4.4268315381953866e-26-2.3310710845085916e-18j),5.433892401032063e-36,(1.8206255007251404e-17+6.41061391678355e-19j),3.3187868109696736e-34,(1.3956312545633918e-24-1.1570610405241904e-17j),1.3387902514989418e-34,(6.847645784708266e-18-7.513256064360098e-18j),1.0333926948147667e-34,(1.8292092824049352e-17+1.5075477139105584e-17j),5.618706708553329e-34,5401.339693157359,-8.913192838932746
59,(5.679155828656314e-19+1.4092051594885574e-17j),1.9890844626217864e-34,(2.2775047965131783e-17-1.0860955036447876e-17j),6.366631541177959e-34,(-3.4173234484440834e-18+1.4515595758833396e-17j),2.2238061978514785e-34,(-1.8260749532126108e-17-1.958973941031359e-17j),7.172128636390374e-34,(-1.7802337982304774e-24+9.91561925474895e-19j),9.831950520546504e-37,(1.8296259923803292e-17-6.0934277367574176e-18j),3.718829887824551e-34,(1.4025307424145397e-24-1.346047221095575e-18j),1.811843121421087e-36,(-2.8832654427377534e-29-2.077462255056328e-17j),4.315849421183724e-34,(9.191260593656141e-18+1.5412895042457542e-17j),3.220366048903085e-34,5377.48249608338,-8.903961152926602
60,5.092982421146805e-18j,2.593846994211037e-35,(1.8309817652248045e-17+2.3789397127152935e-18j),3.4090877661530797e-34,(-1.0302499394252507e-17+1.3288002488812848e-17j),2.8271250391126977e-34,(-1.6742628872794382e-25-2.564576774246686e-17j),6.577054031005538e-34,(1.836087760752779e-17-2.0748645416491418e-18j),3.4142688938480836e-34,(3.6753560525806542e-25-5.632377457931072e-18j),3.1723675828610215e-35,(-1.8411632502286882e-17-1.9903502267255824e-17j),7.351376139019244e-34,(-4.610271728822157e-18-2.256567300195001e-17j),5.304642034445124e-34,(1.8473100536541558e-17+1.5316620963025665e-17j),5.758543211581693e-34,5353.702908659262,-8.894729466920456
61,(1.6631993118070384e-17+2.9718160176647085e-18j),2.8545488552238914e-34,(9.199873845526278e-18+1.3562983552738523e-18j),8.647722400211702e-35,(-2.8758619361998235e-17+2.7242342142703055e-17j),1.569203393028395e-33,(-3.688171545398923e-17-3.524527486399799e-17j),2.602490335067796e-33,(-1.8451059228028e-17-1.118463460031875e-17j),4.6553763777884456e-34,(9.238358722954776e-18-6.507829056064619e-18j),1.276991109169535e-34,(1.8502060424021082e-17-4.046666320716729e-18j),3.5870174824535027e-34,(-1.389874142304042e-17+5.9693168575397985e-19j),1.9353134058199675e-34,(9.281913302321791e-18+4.9546246444461196e-18j),1.1070221991917105e-34,5330.000765205411,-8.885497780914312
62,(-1.210281616381352e-17+1.8267466743396722e-18j),1.4981516250727684e-34,(1.8489817232142743e-17-6.8796045147384186e-18j),3.892022995572519e-34,(-1.733963886345579e-17+1.427398955331624e-17j),5.044098536832476e-34,(-2.8178690422000705e-25-1.9312133475584748e-17j),3.7295849937880116e-34,(-4.8391660706071765e-26-9.317319453649029e-18j),8.681244180134664e-35,(-9.283584233450288e-18-1.2919367793266119e-17j),2.530950003972486e-34,(-7.116488522868267e-25+2.7156523535212803e-19j),7.374767705236313e-38,(1.4630402341500278e-29+1.414907944314895e-17j),2.001964490885402e-34,(9.32735349063005e-18+1.1303292703622446e-17j),2.14763949082933e-34,5306.375900216539,-8.876266094908168
63,(2.3165466683525202e-18+1.3453371874191575e-17j),1.863596032519441e-34,(9.29001846441608e-18-1.9055227693132594e-18j),8.993546009356296e-35,(-2.0909097135139607e-17-1.4988425449283894e-19j),4.372128082964482e-34,(-3.7243104453980986e-17-2.2604726050462006e-17j),1.898022469186574e-33,(-1.863185373180898e-17+1.753610947211801e-17j),6.546611089016313e-34,(-3.7291442436645173e-25-2.325887710958299e-18j),5.409753643986975e-36,(1.8683353975608943e-17-1.2609425714311763e-18j),3.5065769194635e-34,(4.678310770249637e-18-7.8690139104728715e-19j),2.250580546226591e-35,(9.372865503157515e-18+7.70595238574484e-18j),1.472323099116468e-34,5282.828148361672,-8.867034408902022
64,(-6.983438636018027e-18+1.735716145748824e-17j),3.500394690443447e-34,(-9.335199611530434e-18-2.060854506270766e-18j),9.13930730831345e-35,(-1.0505396324282773e-17+8.4402148584027e-18j),1.8160057878625572e-34,(1.8712115277560517e-17+6.809461288670346e-18j),3.965120212026137e-34,(1.785149378246791e-24-4.3469295411697846e-18j),1.889579643589774e-35,(-2.8348945595061916e-29-4.041089105438706e-19j),1.63304011580954e-37,(-1.8774217932110202e-17+3.605703579447849e-18j),3.6547235726521137e-34,(-4.701063099741083e-18-4.0940507642581495e-18j),3.8861245928069983e-35,(-6.171598857881271e-25+1.5394950857131305e-17j),2.3700451189348827e-34,5259.357344484164,-8.857802722895878
65,(-7.017290265719261e-18+6.7680335680053116e-18j),9.504864105100499e-35,(-6.076603104787729e-25+3.059882408855808e-18j),9.362880356025591e-36,(-1.2902166481036533e-17+2.4799584474527095e-18j),1.7261609380547472e-34,(-1.8802821059058577e-17+1.7613062678619064e-18j),3.566482795481864e-34,(-1.8592591218259805e-24+8.780618562069974e-18j),7.709926233257124e-35,(9.41969271315231e-18+5.386726678554821e-18j),1.17747435119669e-34,(7.220824723900473e-25-1.3311361490186769e-17j),1.771923447224278e-34,(4.723850425740566e-18+7.262782734913642e-18j),7.5062775899329e-35,(1.892820798033524e-17+1.7081954008533475e-17j),6.500702100964795e-34,5235.9633236016725,-8.848571036889734
66,(1.410238862825568e-17+1.6342261400811309e-18j),2.015480600992796e-34,(-9.425771036404676e-18+7.393956417166132e-18j),1.4351575112967751e-34,(-3.5357759042899526e-18+1.3020097749480629e-17j),1.8202465665138799e-34,(-5.739738257017708e-26+1.0403743390269799e-17j),1.0823787653058252e-34,(-9.84812746173337e-27+1.0058350518766835e-17j),1.0117041515837707e-34,(-9.465203972554004e-18-1.3211935673741162e-17j),2.6414533048912643e-34,(-7.25571214419333e-25+1.46147128640571e-17j),2.135898320988366e-34,(-4.746673716133951e-18-6.704383216735282e-18j),6.74796656842786e-35,(-6.230915592803201e-25+8.406174026164883e-18j),7.06637617581695e-35,5212.645920906169,-8.839339350883588
